GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
1500000US080310006002,080310006002,"Block Group 2, Census Tract 6, Denver County, Colorado",1860,334,912,230,75,81,30,48,36,51,43,52,0,12,0,12,0,12,31,39,231,147,203,80,71,65,98,87,12,18,44,57,9,13,10,15,11,18,8,15,0,12,0,12,0,12,0,12,0,12,948,193,46,62,77,95,0,12,0,12,23,27,0,12,0,12,59,46,198,95,268,108,118,68,0,12,30,48,6,11,58,46,19,23,0,12,0,12,0,12,21,30,0,12,0,12,25,28
1500000US080310007011,080310007011,"Block Group 1, Census Tract 7.01, Denver County, Colorado",1678,279,818,199,57,65,28,33,30,47,30,47,0,12,0,12,0,12,27,29,89,67,17,18,99,85,0,12,24,35,96,66,36,37,0,12,11,16,0,12,18,22,109,65,70,71,42,41,35,44,860,173,6,11,28,42,0,12,17,26,26,42,15,24,0,12,16,25,73,55,29,25,157,101,56,48,28,33,0,12,36,44,11,17,32,35,13,21,53,37,103,48,29,28,103,66,29,27
1500000US080310007012,080310007012,"Block Group 2, Census Tract 7.01, Denver County, Colorado",1128,352,481,169,0,12,28,31,34,56,0,12,0,12,0,12,0,12,54,53,104,67,78,63,68,54,30,33,31,36,0,12,0,12,0,12,17,25,9,13,28,27,0,12,0,12,0,12,0,12,647,233,75,57,58,51,22,38,0,12,2,10,11,18,0,12,70,59,29,35,124,64,34,32,97,92,34,38,2,10,47,49,0,12,30,35,9,14,0,12,0,12,0,12,0,12,3,16
1500000US080310007013,080310007013,"Block Group 3, Census Tract 7.01, Denver County, Colorado",1545,337,872,240,61,84,128,65,13,22,17,21,0,12,0,12,28,34,9,13,62,49,154,97,61,60,43,43,114,118,11,17,49,52,46,55,17,26,0,12,11,13,7,11,29,31,12,19,0,12,673,168,41,41,10,16,36,48,0,12,0,12,0,12,0,12,53,45,85,82,87,66,14,25,36,42,36,63,93,60,85,71,14,20,31,27,0,12,7,12,25,24,7,10,0,12,13,31
1500000US080310007021,080310007021,"Block Group 1, Census Tract 7.02, Denver County, Colorado",901,285,414,162,0,12,10,16,54,60,0,12,5,9,0,12,24,38,45,50,122,100,19,23,62,54,0,12,10,16,0,12,30,41,0,12,0,12,0,12,0,12,10,17,23,26,0,12,0,12,487,178,71,70,13,20,48,50,0,12,0,12,52,81,10,20,12,21,64,67,43,56,73,67,9,14,0,12,13,15,0,12,42,66,0,12,0,12,0,12,0,12,21,23,16,26,0,12
1500000US080310007022,080310007022,"Block Group 2, Census Tract 7.02, Denver County, Colorado",1572,417,659,215,34,55,0,12,22,24,0,12,35,45,12,19,37,40,51,72,73,44,152,121,62,97,32,33,45,46,39,51,42,41,0,12,0,12,14,20,0,12,9,15,0,12,0,12,0,12,913,319,147,102,31,47,46,72,28,43,73,52,14,16,16,20,50,48,244,124,52,47,10,16,77,70,39,46,13,23,38,44,0,12,27,31,0,12,0,12,8,14,0,12,0,12,0,12
1500000US080310007023,080310007023,"Block Group 3, Census Tract 7.02, Denver County, Colorado",1478,462,768,311,191,140,164,162,34,44,64,63,49,76,13,22,0,12,6,10,19,21,51,51,15,23,12,20,49,59,56,54,5,8,0,12,14,17,0,12,0,12,26,42,0,12,0,12,0,12,710,235,164,126,0,12,33,40,23,37,0,12,0,12,34,56,29,37,47,43,33,43,124,95,57,74,35,51,30,38,62,57,0,12,0,12,0,12,34,40,0,12,0,12,0,12,5,11
1500000US080310007024,080310007024,"Block Group 4, Census Tract 7.02, Denver County, Colorado",584,206,366,157,12,21,27,33,0,12,0,12,0,12,0,12,0,12,25,28,13,24,50,42,25,37,25,31,16,24,26,39,29,52,14,34,28,33,0,12,16,24,27,27,33,34,0,12,0,12,218,86,13,22,0,12,0,12,0,12,0,12,0,12,0,12,19,34,16,25,59,52,13,22,24,31,0,12,15,21,0,12,9,14,10,20,0,12,0,12,12,18,28,32,0,12,0,12
1500000US080310007025,080310007025,"Block Group 5, Census Tract 7.02, Denver County, Colorado",593,237,256,115,13,21,0,12,12,19,16,26,0,12,6,10,0,12,0,12,32,40,39,40,0,12,27,30,0,12,21,26,22,20,12,17,8,13,5,10,9,14,0,12,14,22,20,31,0,12,337,155,13,21,13,20,62,58,0,12,0,12,0,12,0,12,39,51,0,12,19,30,32,50,63,48,0,12,39,43,6,10,17,24,17,21,0,12,0,12,0,12,8,13,9,14,0,12
1500000US080310008001,080310008001,"Block Group 1, Census Tract 8, Denver County, Colorado",1441,266,743,187,205,127,101,51,120,72,56,36,69,86,0,12,14,22,0,12,0,12,22,26,19,19,25,33,26,22,5,9,24,19,0,12,5,10,4,8,20,32,2,4,0,12,26,41,0,12,698,169,135,69,96,63,54,35,26,19,13,16,1,2,0,12,31,38,110,59,71,35,25,18,25,22,14,18,8,13,0,12,0,12,35,35,24,20,21,28,0,12,0,12,0,12,9,13
1500000US080310009021,080310009021,"Block Group 1, Census Tract 9.02, Denver County, Colorado",540,319,313,254,40,61,58,62,9,15,12,19,0,12,14,23,0,12,11,13,20,33,0,12,54,54,12,20,9,15,8,13,48,72,0,12,18,23,0,12,0,12,0,12,0,12,0,12,0,12,227,91,0,12,0,12,0,12,0,12,6,10,0,12,0,12,21,21,9,14,50,51,18,21,14,17,31,34,19,21,28,31,0,12,8,13,0,12,15,14,8,12,0,12,0,12,0,12
1500000US080310009022,080310009022,"Block Group 2, Census Tract 9.02, Denver County, Colorado",1117,491,754,376,72,79,72,55,52,61,84,109,0,12,7,11,0,12,48,49,81,66,82,89,66,65,19,22,21,23,10,15,60,85,49,77,9,14,12,18,0,12,10,15,0,12,0,12,0,12,363,148,39,63,0,12,0,12,0,12,4,8,0,12,12,19,64,55,8,14,34,54,27,21,84,82,7,11,16,20,15,13,23,25,7,11,0,12,9,15,0,12,0,12,14,23,0,12
1500000US080310009023,080310009023,"Block Group 3, Census Tract 9.02, Denver County, Colorado",1187,362,508,202,55,73,21,25,89,118,38,44,0,12,12,20,8,12,0,12,0,12,11,18,63,41,11,17,28,42,91,57,0,12,0,12,8,14,0,12,0,12,16,18,46,54,11,18,0,12,679,213,29,32,57,51,0,12,38,50,0,12,0,12,6,10,23,32,62,66,42,56,48,44,36,35,57,64,68,54,35,40,18,20,31,36,10,15,58,65,7,11,42,41,12,18,0,12
1500000US080310009024,080310009024,"Block Group 4, Census Tract 9.02, Denver County, Colorado",1830,516,1021,307,128,99,40,50,89,72,103,73,36,33,0,12,66,53,14,21,86,86,105,78,27,35,65,62,97,63,18,21,31,45,0,12,48,61,14,15,24,37,14,20,16,17,0,12,0,12,809,235,60,91,42,52,40,52,31,33,59,54,0,12,0,12,106,89,75,53,47,52,59,49,72,44,33,41,27,24,26,22,20,24,35,44,8,12,27,43,10,12,9,14,10,15,13,23
1500000US080310009025,080310009025,"Block Group 5, Census Tract 9.02, Denver County, Colorado",1574,453,767,271,60,57,53,54,53,44,68,61,0,12,0,12,25,37,15,24,12,18,43,38,31,29,64,56,61,76,75,73,30,25,82,80,0,12,0,12,0,12,44,41,9,15,0,12,42,48,807,263,11,20,35,42,20,21,12,15,7,12,0,12,25,39,126,82,51,51,75,48,82,73,29,35,42,47,31,32,29,27,69,74,68,50,0,12,26,37,9,14,0,12,0,12,60,54
1500000US080310009031,080310009031,"Block Group 1, Census Tract 9.03, Denver County, Colorado",1498,418,788,237,106,69,39,43,62,57,50,42,19,30,17,27,0,12,18,21,45,49,82,74,88,65,35,40,25,39,47,40,86,70,22,24,24,37,5,9,3,6,9,13,0,12,6,10,0,12,710,234,39,45,47,51,21,33,27,30,42,46,16,20,41,43,45,39,72,47,51,56,40,39,49,49,32,37,27,23,46,42,54,40,10,15,6,10,3,7,26,30,0,12,0,12,16,22
1500000US080310009032,080310009032,"Block Group 2, Census Tract 9.03, Denver County, Colorado",1332,398,562,189,73,67,24,39,67,59,53,47,42,42,10,16,7,11,8,12,0,12,35,43,95,71,24,38,7,14,38,36,62,64,10,16,0,12,0,12,0,12,4,8,0,12,3,7,0,12,770,232,59,63,129,78,70,51,36,37,18,20,54,48,0,12,0,12,66,70,46,52,54,51,92,54,0,12,48,34,48,47,0,12,10,15,6,10,5,8,0,12,0,12,7,11,22,20
1500000US080310009033,080310009033,"Block Group 3, Census Tract 9.03, Denver County, Colorado",1106,429,592,232,10,16,20,22,51,43,24,39,0,12,27,43,30,47,54,45,53,43,39,60,50,56,9,14,40,32,105,77,21,32,0,12,0,12,0,12,22,27,37,53,0,12,0,12,0,12,514,229,61,60,60,52,43,50,40,41,0,12,0,12,10,15,39,42,31,25,9,14,29,39,25,37,40,39,69,54,0,12,0,12,0,12,11,13,9,15,38,54,0,12,0,12,0,12
1500000US080310009034,080310009034,"Block Group 4, Census Tract 9.03, Denver County, Colorado",1761,436,771,216,18,28,71,61,128,75,14,18,46,36,0,12,23,37,31,43,27,44,75,66,117,65,45,44,22,27,34,42,15,22,0,12,13,15,0,12,22,21,44,37,13,14,7,12,6,11,990,274,47,56,93,77,195,100,73,54,42,40,0,12,18,28,0,12,31,42,144,78,51,47,85,42,24,39,55,55,9,13,5,10,6,11,6,10,4,8,53,40,0,12,49,54,0,12
1500000US080310009035,080310009035,"Block Group 5, Census Tract 9.03, Denver County, Colorado",756,213,392,127,23,39,0,12,0,12,0,12,6,10,0,12,26,38,53,45,56,51,32,31,18,20,33,41,13,19,52,51,44,45,0,12,0,12,14,15,5,7,0,12,0,12,17,25,0,12,364,126,0,12,0,12,22,36,52,59,37,43,0,12,5,8,0,12,33,34,9,14,16,19,38,29,52,48,22,27,18,20,0,12,23,27,0,12,20,23,0,12,0,12,0,12,17,19
1500000US080310009041,080310009041,"Block Group 1, Census Tract 9.04, Denver County, Colorado",1072,340,546,182,71,65,25,29,64,47,0,12,12,20,0,12,0,12,32,37,36,31,100,71,22,34,53,64,57,53,9,14,17,20,0,12,17,19,10,17,5,10,8,11,8,12,0,12,0,12,526,181,30,33,35,39,12,20,25,33,6,9,0,12,0,12,51,58,57,39,52,47,0,12,30,49,111,75,13,15,0,12,18,28,17,20,0,12,10,16,24,20,0,12,12,19,23,20
1500000US080310009042,080310009042,"Block Group 2, Census Tract 9.04, Denver County, Colorado",1650,300,824,207,53,40,81,47,81,66,21,24,43,32,0,12,0,12,38,34,107,99,39,39,50,41,19,30,65,48,54,51,51,31,9,15,25,22,0,12,25,22,8,12,28,35,18,20,9,13,826,178,74,50,106,74,37,39,16,18,9,13,11,16,0,12,40,35,62,52,11,17,88,47,55,39,0,12,79,47,28,33,23,21,43,35,27,16,46,31,43,43,9,13,10,15,9,13
1500000US080310009043,080310009043,"Block Group 3, Census Tract 9.04, Denver County, Colorado",770,319,428,214,30,46,66,79,33,51,30,33,14,23,19,30,0,12,23,25,79,65,0,12,26,33,0,12,28,33,10,16,38,38,7,11,16,26,0,12,0,12,0,12,9,15,0,12,0,12,342,150,51,66,17,26,15,24,0,12,0,12,0,12,0,12,38,42,34,28,9,15,15,22,8,12,24,36,75,67,35,26,0,12,16,25,0,12,5,10,0,12,0,12,0,12,0,12
1500000US080310009044,080310009044,"Block Group 4, Census Tract 9.04, Denver County, Colorado",1687,410,870,216,18,24,138,66,82,58,0,12,0,12,0,12,17,20,0,12,139,103,109,100,90,59,41,40,44,47,30,31,105,74,15,17,9,16,9,15,7,12,0,12,17,24,0,12,0,12,817,249,127,101,140,69,60,46,48,42,16,22,0,12,0,12,30,33,48,43,98,49,50,47,38,36,30,33,48,37,19,30,6,9,16,24,0,12,17,18,0,12,18,25,8,12,0,12
1500000US080310009051,080310009051,"Block Group 1, Census Tract 9.05, Denver County, Colorado",1003,306,564,187,54,48,7,13,22,32,0,12,33,36,16,24,0,12,7,11,73,119,44,40,68,35,76,57,0,12,14,19,59,48,24,39,18,26,0,12,0,12,17,17,15,22,17,29,0,12,439,141,30,37,25,28,21,23,18,21,20,31,0,12,0,12,8,13,36,51,33,39,47,40,56,52,15,23,10,15,42,45,0,12,17,24,0,12,0,12,9,13,25,26,18,29,9,13
1500000US080310009052,080310009052,"Block Group 2, Census Tract 9.05, Denver County, Colorado",1008,314,417,152,0,12,30,44,27,26,0,12,0,12,45,62,6,9,37,44,27,32,38,33,0,12,20,21,81,84,35,33,16,25,20,26,0,12,0,12,35,32,0,12,0,12,0,12,0,12,591,187,68,70,16,17,33,43,10,17,11,18,28,31,0,12,31,34,127,75,45,35,8,12,0,12,62,60,36,29,21,23,16,25,8,15,19,30,8,13,0,12,17,20,0,12,27,42
1500000US080310009053,080310009053,"Block Group 3, Census Tract 9.05, Denver County, Colorado",826,291,420,154,80,97,9,17,7,11,0,12,15,25,0,12,0,12,5,8,81,58,32,35,10,17,37,36,47,47,0,12,28,35,18,23,13,21,0,12,8,13,17,23,0,12,13,21,0,12,406,162,112,70,18,21,26,30,0,12,0,12,20,33,0,12,25,29,36,46,15,19,38,36,32,36,0,12,29,32,19,30,16,20,2,6,0,12,0,12,0,12,18,22,0,12,0,12
1500000US080310009054,080310009054,"Block Group 4, Census Tract 9.05, Denver County, Colorado",1384,422,707,245,105,85,14,16,58,76,6,10,0,12,0,12,0,12,12,19,120,125,55,59,94,70,60,41,68,67,54,39,16,19,0,12,0,12,0,12,14,17,8,13,0,12,23,36,0,12,677,231,100,79,24,25,17,18,44,38,0,12,7,12,0,12,71,71,11,14,80,52,76,47,79,66,51,52,55,33,16,19,0,12,5,10,22,28,0,12,8,12,0,12,11,18,0,12
1500000US080310010001,080310010001,"Block Group 1, Census Tract 10, Denver County, Colorado",1390,614,708,298,0,12,86,66,82,76,57,67,33,35,16,28,0,12,3,6,20,24,103,98,59,60,42,56,55,56,23,28,37,57,0,12,39,39,0,12,7,14,25,29,13,21,8,13,0,12,682,337,102,88,35,50,14,26,9,14,13,24,0,12,0,12,41,53,7,10,134,101,0,12,43,36,76,93,48,52,0,12,66,77,20,25,5,8,0,12,0,12,37,45,8,13,24,37
1500000US080310010002,080310010002,"Block Group 2, Census Tract 10, Denver County, Colorado",944,386,463,187,33,42,76,56,36,39,31,37,0,12,0,12,0,12,29,36,17,29,42,46,22,35,7,13,13,21,98,78,13,21,12,19,11,17,0,12,0,12,0,12,0,12,0,12,23,21,481,206,17,22,81,79,38,38,30,37,0,12,0,12,0,12,53,54,51,52,15,18,45,46,0,12,54,66,49,39,19,26,12,18,0,12,6,10,11,19,0,12,0,12,0,12,0,12
1500000US080310010003,080310010003,"Block Group 3, Census Tract 10, Denver County, Colorado",1904,525,962,289,89,69,116,92,84,80,63,57,11,21,0,12,0,12,47,49,0,12,74,70,69,63,138,112,39,45,45,53,105,71,11,16,10,17,0,12,17,18,36,30,8,14,0,12,0,12,942,280,59,63,121,74,54,52,0,12,10,18,47,64,0,12,0,12,80,77,73,63,46,44,105,67,61,65,21,23,69,64,33,49,24,27,12,21,9,16,60,49,17,21,0,12,41,61
1500000US080310011011,080310011011,"Block Group 1, Census Tract 11.01, Denver County, Colorado",291,93,158,62,0,12,5,8,9,13,0,12,9,11,0,12,0,12,4,6,52,35,7,13,15,24,8,11,5,8,17,15,13,14,0,12,0,12,0,12,0,12,7,11,0,12,0,12,7,10,133,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,7,51,28,10,11,4,7,9,10,5,8,22,18,8,13,4,7,0,12,0,12,0,12,15,15,0,12,0,12,0,12
1500000US080310011012,080310011012,"Block Group 2, Census Tract 11.01, Denver County, Colorado",619,245,252,121,9,16,73,57,47,62,0,12,0,12,0,12,22,32,11,17,44,37,38,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,367,194,75,93,7,14,37,39,6,12,3,6,6,11,0,12,12,19,77,64,37,33,29,31,11,15,0,12,0,12,8,12,4,8,30,42,0,12,0,12,0,12,25,23,0,12,0,12
1500000US080310011013,080310011013,"Block Group 3, Census Tract 11.01, Denver County, Colorado",758,205,436,113,0,12,0,12,25,25,16,17,0,12,0,12,0,12,50,38,55,48,55,26,89,43,4,7,13,16,94,52,28,20,0,12,0,12,0,12,7,12,0,12,0,12,0,12,0,12,322,133,7,11,24,35,0,12,0,12,11,13,0,12,0,12,11,13,21,17,86,61,12,15,12,14,6,10,13,14,50,41,8,11,0,12,4,6,0,12,7,12,11,17,39,55,0,12
1500000US080310011014,080310011014,"Block Group 4, Census Tract 11.01, Denver County, Colorado",958,291,580,164,54,68,36,33,15,26,25,31,17,19,9,14,6,10,14,17,95,74,69,45,94,63,32,25,20,21,21,26,0,12,7,12,19,22,0,12,4,7,13,10,0,12,30,36,0,12,378,152,8,13,13,14,8,11,27,34,0,12,0,12,0,12,33,45,55,46,34,30,38,32,14,15,24,38,0,12,24,22,15,15,8,13,15,16,23,21,0,12,31,36,0,12,8,12
1500000US080310011021,080310011021,"Block Group 1, Census Tract 11.02, Denver County, Colorado",1075,334,564,181,23,38,37,41,57,49,37,42,0,12,0,12,0,12,11,16,22,26,42,35,80,62,55,49,56,48,68,52,38,36,0,12,13,19,0,12,0,12,0,12,0,12,25,25,0,12,511,182,0,12,54,52,55,53,25,30,29,26,0,12,27,36,39,32,10,16,55,47,41,46,44,44,26,29,9,14,81,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,19
1500000US080310011022,080310011022,"Block Group 2, Census Tract 11.02, Denver County, Colorado",745,333,408,192,35,36,24,38,30,47,0,12,18,30,0,12,0,12,8,13,106,100,36,30,0,12,37,28,45,72,10,16,19,29,23,35,0,12,5,9,0,12,6,11,0,12,6,11,0,12,337,170,52,62,9,17,17,28,9,16,0,12,0,12,0,12,8,11,17,23,45,44,63,67,30,33,0,12,24,25,0,12,0,12,10,16,17,19,7,11,16,21,6,10,0,12,7,11
1500000US080310011023,080310011023,"Block Group 3, Census Tract 11.02, Denver County, Colorado",2007,318,1020,204,36,50,10,16,0,12,32,53,0,12,0,12,0,12,43,62,236,120,231,95,158,66,90,68,31,29,11,26,70,43,0,12,6,10,7,11,51,82,8,11,0,12,0,12,0,12,987,184,74,54,36,38,58,67,11,17,0,12,0,12,0,12,45,39,231,101,115,62,94,50,93,71,34,29,37,36,11,16,10,15,91,96,6,10,0,12,16,20,14,23,0,12,11,17
1500000US080310013011,080310013011,"Block Group 1, Census Tract 13.01, Denver County, Colorado",1100,415,576,219,38,38,71,68,57,42,0,12,0,12,82,80,0,12,0,12,12,16,43,44,94,76,89,98,0,12,25,40,0,12,0,12,12,18,15,17,0,12,38,47,0,12,0,12,0,12,524,221,15,18,35,43,45,63,79,72,0,12,0,12,20,32,0,12,40,42,57,42,102,75,26,37,0,12,32,30,15,18,0,12,11,18,0,12,9,15,38,59,0,12,0,12,0,12
1500000US080310013012,080310013012,"Block Group 2, Census Tract 13.01, Denver County, Colorado",1274,402,720,265,26,28,7,13,138,83,0,12,5,9,0,12,0,12,39,51,0,12,81,69,1,2,76,73,123,66,69,61,48,57,11,17,22,24,21,22,42,63,0,12,0,12,11,19,0,12,554,195,23,34,54,55,77,68,29,33,15,23,0,12,0,12,12,19,27,42,14,22,22,23,87,53,41,48,34,38,22,22,21,35,9,14,12,19,0,12,30,45,12,20,13,19,0,12
1500000US080310013013,080310013013,"Block Group 3, Census Tract 13.01, Denver County, Colorado",1345,422,643,185,11,17,96,82,49,46,47,36,16,26,18,26,0,12,8,12,39,43,60,64,8,13,67,41,77,46,76,71,30,48,0,12,0,12,0,12,0,12,25,36,0,12,16,25,0,12,702,299,44,48,38,47,77,72,24,32,0,12,21,34,0,12,29,40,45,69,88,89,85,56,28,33,29,17,99,63,16,18,0,12,0,12,26,37,0,12,23,25,18,27,0,12,12,19
1500000US080310013014,080310013014,"Block Group 4, Census Tract 13.01, Denver County, Colorado",947,442,554,267,10,18,55,53,0,12,8,12,0,12,0,12,10,15,9,15,103,51,163,141,12,19,40,50,21,22,19,24,19,21,41,63,11,17,0,12,0,12,33,41,0,12,0,12,0,12,393,203,9,16,28,45,8,13,26,40,0,12,0,12,5,9,38,51,12,15,24,27,68,57,40,61,0,12,30,29,0,12,16,26,28,43,0,12,0,12,33,42,0,12,0,12,28,30
1500000US080310013015,080310013015,"Block Group 5, Census Tract 13.01, Denver County, Colorado",785,321,385,171,4,17,30,31,17,23,0,12,0,12,0,12,0,12,24,39,51,40,60,56,15,22,34,38,33,52,11,16,48,55,0,12,2,3,0,12,16,19,11,15,14,18,13,19,2,3,400,174,2,11,28,42,0,12,12,19,29,46,0,12,0,12,0,12,30,29,6,11,40,28,67,56,105,92,13,18,3,6,0,12,1,11,0,12,11,16,14,19,24,26,15,22,0,12
1500000US080310013021,080310013021,"Block Group 1, Census Tract 13.02, Denver County, Colorado",1736,443,945,240,52,43,84,66,34,50,24,27,51,47,9,15,13,16,35,38,174,91,75,56,81,59,57,48,22,22,41,46,66,53,30,33,35,32,7,11,12,13,10,16,11,14,0,12,22,25,791,273,67,66,52,49,99,100,37,44,17,27,0,12,19,20,37,30,74,60,50,53,41,29,67,57,24,38,5,8,58,37,20,25,12,15,0,12,10,17,30,51,35,43,0,12,37,39
1500000US080310013022,080310013022,"Block Group 2, Census Tract 13.02, Denver County, Colorado",1174,551,643,294,56,78,48,63,62,64,0,12,42,56,47,65,7,11,11,17,127,103,0,12,79,73,14,17,46,46,18,20,5,8,8,13,9,13,0,12,0,12,10,15,29,43,25,28,0,12,531,270,65,71,51,57,13,19,36,53,12,19,0,12,0,12,0,12,112,93,5,9,0,12,38,55,52,62,29,20,0,12,0,12,0,12,16,25,59,60,24,26,12,18,0,12,7,13
1500000US080310013023,080310013023,"Block Group 3, Census Tract 13.02, Denver County, Colorado",1385,333,694,205,96,111,80,51,17,26,8,13,36,58,0,12,0,12,8,13,98,75,45,41,23,23,55,47,16,25,11,17,35,42,77,82,36,45,10,15,0,12,24,20,9,16,0,12,10,16,691,164,82,54,43,42,68,56,4,6,14,22,14,23,0,12,9,14,57,61,68,42,79,55,26,26,64,58,11,17,21,28,30,40,47,39,9,14,11,17,24,20,10,15,0,12,0,12
1500000US080310014011,080310014011,"Block Group 1, Census Tract 14.01, Denver County, Colorado",1172,382,622,218,61,61,7,11,58,56,46,45,0,12,30,45,13,22,44,42,90,81,23,26,91,76,30,25,45,41,9,13,20,21,0,12,38,59,0,12,4,8,3,5,10,18,0,12,0,12,550,199,77,67,59,41,44,37,0,12,24,27,0,12,20,32,12,23,62,60,110,72,34,41,5,9,34,33,8,13,17,22,9,14,8,9,7,11,13,16,7,11,0,12,0,12,0,12
1500000US080310014012,080310014012,"Block Group 2, Census Tract 14.01, Denver County, Colorado",580,223,276,112,0,12,16,23,17,25,0,12,24,37,0,12,0,12,9,14,0,12,26,40,49,44,25,21,0,12,17,26,48,48,0,12,8,13,4,7,0,12,6,10,10,15,0,12,17,26,304,127,34,41,31,30,0,12,7,11,7,11,0,12,0,12,0,12,14,22,56,47,9,15,13,22,8,13,26,38,48,60,25,22,5,8,0,12,5,10,16,18,0,12,0,12,0,12
1500000US080310014013,080310014013,"Block Group 3, Census Tract 14.01, Denver County, Colorado",1767,484,908,280,56,52,50,47,50,48,51,48,38,52,0,12,57,64,20,30,75,65,118,74,39,41,47,43,55,63,68,59,53,45,29,35,43,39,0,12,0,12,33,27,6,10,20,34,0,12,859,242,0,12,110,82,61,47,44,44,3,6,0,12,0,12,55,50,42,45,9,15,73,66,56,58,25,38,38,34,87,60,43,42,18,29,35,34,6,10,53,42,33,32,15,16,53,50
1500000US080310014014,080310014014,"Block Group 4, Census Tract 14.01, Denver County, Colorado",1650,395,729,254,32,27,119,72,95,121,0,12,22,34,15,26,0,12,10,17,18,27,67,49,59,63,17,27,74,54,17,18,44,38,12,19,0,12,26,27,0,12,59,39,34,40,0,12,9,11,921,205,10,16,78,48,38,42,0,12,38,29,0,12,12,19,0,12,16,29,93,70,49,58,120,72,69,42,46,31,64,55,6,11,36,38,18,29,55,40,58,48,26,31,64,48,25,23
1500000US080310014015,080310014015,"Block Group 5, Census Tract 14.01, Denver County, Colorado",1292,407,774,279,45,37,94,65,127,105,39,45,9,15,0,12,14,25,0,12,77,50,31,33,92,62,141,99,41,47,0,12,26,30,0,12,10,15,15,19,4,9,9,14,0,12,0,12,0,12,518,178,50,46,47,43,84,60,22,24,0,12,0,12,16,27,4,8,42,41,25,31,74,60,34,34,0,12,0,12,29,34,0,12,11,18,42,37,5,9,12,19,11,15,0,12,10,12
1500000US080310014021,080310014021,"Block Group 1, Census Tract 14.02, Denver County, Colorado",1420,531,762,382,10,17,138,128,99,79,79,69,19,27,71,66,40,51,40,51,13,20,61,83,22,32,11,16,59,50,54,79,32,34,0,12,8,13,0,12,0,12,0,12,6,10,0,12,0,12,658,195,0,12,0,12,167,113,87,70,19,28,0,12,0,12,14,21,0,12,89,87,26,30,110,73,11,16,38,51,36,34,0,12,0,12,0,12,38,36,0,12,0,12,17,20,6,11
1500000US080310014022,080310014022,"Block Group 2, Census Tract 14.02, Denver County, Colorado",857,415,442,206,62,94,50,79,0,12,14,22,17,27,0,12,0,12,7,12,17,27,38,44,35,58,83,63,15,24,0,12,26,25,37,45,0,12,0,12,16,20,7,10,0,12,0,12,18,31,415,236,19,29,15,25,0,12,29,32,0,12,0,12,0,12,0,12,97,105,51,56,0,12,18,27,8,12,28,27,30,30,0,12,40,44,12,19,6,9,43,64,0,12,0,12,19,32
1500000US080310014023,080310014023,"Block Group 3, Census Tract 14.02, Denver County, Colorado",1129,423,493,170,11,20,0,12,0,12,91,67,39,50,0,12,3,6,30,48,44,34,0,12,100,100,0,12,39,49,13,22,14,22,90,78,0,12,0,12,2,5,0,12,15,18,2,5,0,12,636,280,141,185,0,12,51,67,10,18,33,43,53,67,0,12,11,17,98,80,0,12,57,64,0,12,10,17,37,41,104,74,0,12,0,12,2,6,2,5,19,19,0,12,2,5,6,9
1500000US080310014024,080310014024,"Block Group 4, Census Tract 14.02, Denver County, Colorado",1535,524,805,315,58,75,49,51,165,140,6,11,6,15,11,24,0,12,24,38,11,16,147,110,6,12,38,45,37,47,84,74,37,35,31,51,24,24,13,15,7,10,32,25,2,8,2,5,15,18,730,274,13,24,5,11,44,46,6,15,16,28,11,37,100,91,44,71,4,11,47,52,23,23,125,97,64,84,54,58,99,59,14,19,0,12,6,9,7,12,38,38,0,12,0,12,10,15
